message;light;uvIndex;tempCanSat;tempMPU;tempExternal;tempSCD30;ambientTemp;objectTemp;humCanSat;humExternal;humSCD30;pressCanSat;pressExternal;altCanSat;altExternal;accX;accY;accZ;rotX;rotY;rotZ;magX;magY;magZ;latInt;lonInt;latAfterDot;lonAfterDot;co2SCD30;co2CCS811;tvoc;o2Con;a;b;c;d;e;f;g;h;i;j;k;l;r;s;t;u;v;w;numberOfSatellites;RSSI
202;2840;0.00;35.70;34.27;31.58;32.50;30.67;31.01;43.84;48.57;58.12;1025.27;1022.31;-99.93;-75.15;0.23;-0.85;-9.23;1.59;0.48;-9.36;62.57;-112.21;47.50;0;0;0;0;0;447;1;15.28;12.99;19.27;129.19;78.83;15.11;5.82;2.76;5.29;2.25;2.65;2.26;5.34;0.00;0;-101
203;2840;0.00;35.70;34.28;31.58;32.50;30.67;31.01;43.84;48.57;57.62;1025.27;1022.31;-99.93;-75.15;0.23;-0.85;-9.23;1.59;0.48;-9.36;62.57;-112.21;47.50;0;0;0;0;0;447;7;15.15;12.99;19.27;129.19;78.83;15.11;5.82;2.76;5.29;2.25;2.65;2.26;5.34;0.00;0;-98
204;2840;0.00;35.70;34.28;31.58;32.53;30.67;31.01;43.84;48.57;57.19;1025.27;1022.31;-99.93;-75.15;0.23;-0.85;-9.23;1.59;0.48;-9.36;62.57;-112.21;47.50;0;0;0;0;0;447;7;15.55;12.99;19.27;129.19;78.83;15.11;5.82;2.76;5.29;2.25;2.65;2.26;5.34;0.00;0;-30
205;2840;0.00;35.70;34.28;31.58;32.53;30.67;31.01;43.84;48.57;57.19;1025.27;1022.31;-99.93;-75.15;-0.12;-1.02;-9.19;-4.29;1.13;-9.65;63.11;-107.68;48.02;0;0;0;0;0;447;7;15.55;12.99;19.27;129.19;78.83;15.11;5.82;2.76;5.29;2.25;2.65;2.26;5.34;0.00;0;-106
206;2840;0.00;35.70;34.28;31.58;32.53;30.67;31.01;43.84;48.57;57.19;1025.27;1022.31;-99.93;-75.15;0.24;-1.17;-9.39;3.66;0.32;-8.19;61.67;-108.05;48.02;0;0;0;0;0;447;7;15.55;12.99;19.27;129.19;78.83;15.11;5.82;2.76;5.29;2.25;2.65;2.26;5.34;0.00;0;-102
207;2840;0.00;35.70;34.28;31.58;32.53;30.67;31.01;43.84;48.57;57.19;1025.27;1022.31;-99.93;-75.15;0.24;-1.17;-9.39;3.66;0.32;-8.19;61.67;-108.05;48.02;0;0;0;0;0;447;7;15.55;13.99;20.23;130.13;80.73;15.11;6.55;3.31;5.82;2.70;3.09;2.26;5.34;0.00;0;-102
208;2840;0.00;35.70;34.28;31.58;32.53;30.67;31.01;43.84;48.57;57.19;1025.27;1022.31;-99.93;-75.15;0.24;-1.17;-9.39;3.66;0.32;-8.19;61.67;-108.05;48.02;0;0;0;0;0;447;7;15.55;17.98;23.12;132.00;85.48;15.90;8.00;4.97;8.47;2.70;4.42;3.39;5.34;0.00;0;-101
209;2688;0.00;35.88;34.28;31.60;32.53;30.65;29.77;43.72;48.61;57.19;1024.21;1022.32;-90.87;-75.25;0.24;-1.17;-9.39;3.66;0.32;-8.19;61.67;-108.05;48.02;0;0;0;0;0;475;7;15.55;17.98;23.12;132.00;85.48;15.90;8.00;4.97;8.47;2.70;4.42;3.39;5.34;0.00;0;-100
210;2738;0.00;35.89;34.28;31.60;32.53;30.65;30.63;43.64;48.59;57.19;1024.23;1022.33;-91.05;-75.35;0.24;-1.17;-9.39;3.66;0.32;-8.19;61.67;-108.05;48.02;0;0;0;0;0;460;7;15.55;17.98;23.12;132.00;85.48;15.90;8.00;4.97;8.47;2.70;4.42;3.39;5.34;0.00;0;-101
211;2738;0.00;35.89;34.26;31.60;32.53;30.65;30.63;43.64;48.59;57.19;1024.23;1022.33;-91.05;-75.35;0.24;-1.17;-9.39;3.66;0.32;-8.19;61.67;-108.05;48.02;0;0;0;0;0;460;9;15.64;17.98;23.12;132.00;85.48;15.90;8.00;4.97;8.47;2.70;4.42;3.39;5.34;0.00;0;-103
213;2738;0.00;35.89;34.26;31.60;32.53;30.65;30.63;43.64;48.59;57.19;1024.23;1022.33;-91.05;-75.35;0.50;-0.31;-9.16;-8.79;6.03;-8.40;63.47;-110.58;48.37;0;0;0;0;0;460;9;15.64;17.98;23.12;132.00;85.48;15.90;8.00;4.97;8.47;2.70;4.42;3.39;5.34;0.00;0;-98
214;2738;0.00;35.89;34.26;31.60;32.53;30.65;30.63;43.64;48.59;57.19;1024.23;1022.33;-91.05;-75.35;0.47;-0.47;-9.15;-2.54;2.28;-8.55;63.29;-111.85;48.89;0;0;0;0;0;460;9;15.64;17.98;23.12;132.00;85.48;15.90;8.00;4.97;8.47;2.70;4.42;3.39;5.34;0.00;0;-103
215;2738;0.00;35.89;34.26;31.60;32.53;30.65;30.63;43.64;48.59;57.19;1024.23;1022.33;-91.05;-75.35;0.47;-0.47;-9.15;-2.54;2.28;-8.55;63.29;-111.85;48.89;0;0;0;0;0;460;9;15.64;16.98;21.19;133.87;80.73;16.70;7.28;3.31;5.82;2.70;3.09;2.26;6.41;0.00;0;-104
216;2738;0.00;35.89;34.26;31.60;32.53;30.65;30.63;43.64;48.59;57.19;1024.23;1022.33;-91.05;-75.35;0.47;-0.47;-9.15;-2.54;2.28;-8.55;63.29;-111.85;48.89;0;0;0;0;0;460;9;15.64;18.98;23.12;134.81;80.73;17.49;8.73;3.86;6.35;2.70;3.53;2.26;6.41;0.00;0;-101
217;2231;0.00;36.07;34.26;31.61;32.53;30.63;30.59;42.83;48.52;57.19;1024.20;1022.28;-90.79;-74.94;0.47;-0.47;-9.15;-2.54;2.28;-8.55;63.29;-111.85;48.89;0;0;0;0;0;444;9;15.64;18.98;23.12;134.81;80.73;17.49;8.73;3.86;6.35;2.70;3.53;2.26;6.41;0.00;0;-104
218;3253;0.00;36.08;34.26;31.61;32.53;30.65;30.79;42.84;48.51;57.19;1024.23;1022.31;-91.04;-75.13;0.47;-0.47;-9.15;-2.54;2.28;-8.55;63.29;-111.85;48.89;0;0;0;0;0;444;9;15.64;18.98;23.12;134.81;80.73;17.49;8.73;3.86;6.35;2.70;3.53;2.26;6.41;0.00;0;-103
219;3253;0.00;36.08;34.32;31.61;32.59;30.65;30.79;42.84;48.51;57.09;1024.23;1022.31;-91.04;-75.13;0.47;-0.47;-9.15;-2.54;2.28;-8.55;63.29;-111.85;48.89;0;0;0;0;0;444;6;15.86;18.98;23.12;134.81;80.73;17.49;8.73;3.86;6.35;2.70;3.53;2.26;6.41;0.00;0;-100
220;3253;0.00;36.08;34.32;31.61;32.63;30.65;30.79;42.84;48.51;57.21;1024.23;1022.31;-91.04;-75.13;0.47;-0.47;-9.15;-2.54;2.28;-8.55;63.29;-111.85;48.89;0;0;0;0;0;444;6;15.95;18.98;23.12;134.81;80.73;17.49;8.73;3.86;6.35;2.70;3.53;2.26;6.41;0.00;0;-102
221;3253;0.00;36.08;34.32;31.61;32.63;30.65;30.79;42.84;48.51;57.21;1024.23;1022.31;-91.04;-75.13;0.20;-0.79;-9.18;1.11;-0.80;-7.84;64.01;-112.21;48.54;0;0;0;0;0;444;6;15.95;18.98;23.12;134.81;80.73;17.49;8.73;3.86;6.35;2.70;3.53;2.26;6.41;0.00;0;-104
222;3253;0.00;36.08;34.32;31.61;32.63;30.65;30.79;42.84;48.51;57.21;1024.23;1022.31;-91.04;-75.13;0.30;-0.58;-9.22;-1.11;1.38;-8.18;62.57;-111.12;47.85;0;0;0;0;0;444;6;15.95;18.98;23.12;134.81;80.73;17.49;8.73;3.86;6.35;2.70;3.53;2.26;6.41;0.00;0;-103
223;3253;0.00;36.08;34.32;31.61;32.63;30.65;30.79;42.84;48.51;57.21;1024.23;1022.31;-91.04;-75.13;0.30;-0.58;-9.22;-1.11;1.38;-8.18;62.57;-111.12;47.85;0;0;0;0;0;444;6;15.95;15.98;21.19;128.25;77.88;15.90;7.28;3.31;5.29;2.70;2.65;2.26;5.34;0.00;0;-103
224;3253;0.00;36.08;34.32;31.61;32.63;30.65;30.79;42.84;48.51;57.21;1024.23;1022.31;-91.04;-75.13;0.30;-0.58;-9.22;-1.11;1.38;-8.18;62.57;-111.12;47.85;0;0;0;0;0;444;6;15.95;16.98;21.19;129.19;77.88;15.90;8.00;3.31;6.35;2.70;3.09;2.26;5.34;0.00;0;-104
225;582;0.00;36.26;34.32;31.64;32.63;30.71;30.47;43.73;48.54;57.21;1024.15;1022.31;-90.35;-75.14;0.30;-0.58;-9.22;-1.11;1.38;-8.18;62.57;-111.12;47.85;0;0;0;0;0;482;6;15.95;16.98;21.19;129.19;77.88;15.90;8.00;3.31;6.35;2.70;3.09;2.26;5.34;0.00;0;-106
228;582;0.00;36.26;34.35;31.64;32.65;30.71;30.47;43.73;48.54;57.20;1024.15;1022.31;-90.35;-75.14;0.30;-0.58;-9.22;-1.11;1.38;-8.18;62.57;-111.12;47.85;0;0;0;0;0;482;11;15.91;16.98;21.19;129.19;77.88;15.90;8.00;3.31;6.35;2.70;3.09;2.26;5.34;0.00;0;-105
229;582;0.00;36.26;34.35;31.64;32.65;30.71;30.47;43.73;48.54;57.20;1024.15;1022.31;-90.35;-75.14;-0.43;-1.32;-9.33;21.41;-9.94;-8.69;62.93;-108.59;47.50;0;0;0;0;0;482;11;15.91;16.98;21.19;129.19;77.88;15.90;8.00;3.31;6.35;2.70;3.09;2.26;5.34;0.00;0;-106
230;582;0.00;36.26;34.35;31.64;32.65;30.71;30.47;43.73;48.54;57.20;1024.15;1022.31;-90.35;-75.14;0.03;-0.62;-9.25;0.79;-0.71;-7.90;62.57;-108.23;48.54;0;0;0;0;0;482;11;15.91;16.98;21.19;129.19;77.88;15.90;8.00;3.31;6.35;2.70;3.09;2.26;5.34;0.00;0;-102
231;582;0.00;36.26;34.35;31.64;32.65;30.71;30.47;43.73;48.54;57.20;1024.15;1022.31;-90.35;-75.14;0.03;-0.62;-9.25;0.79;-0.71;-7.90;62.57;-108.23;48.54;0;0;0;0;0;482;11;15.91;13.99;20.23;130.13;77.88;15.11;6.55;3.31;5.82;2.70;3.09;2.26;5.34;0.00;0;-105
232;582;0.00;36.26;34.35;31.64;32.65;30.71;30.47;43.73;48.54;57.20;1024.15;1022.31;-90.35;-75.14;0.03;-0.62;-9.25;0.79;-0.71;-7.90;62.57;-108.23;48.54;0;0;0;0;0;482;11;15.91;13.99;20.23;131.06;79.78;15.90;6.55;3.31;5.82;2.70;3.09;2.26;6.41;0.00;0;-104
234;4962;0.00;36.54;34.35;31.67;32.65;30.81;32.61;44.15;48.65;57.20;1024.12;1022.29;-90.10;-75.00;0.03;-0.62;-9.25;0.79;-0.71;-7.90;62.57;-108.23;48.54;0;0;0;0;0;506;11;15.91;13.99;20.23;131.06;79.78;15.90;6.55;3.31;5.82;2.70;3.09;2.26;6.41;0.00;0;-104
235;4962;0.00;36.54;34.47;31.67;32.65;30.81;32.61;44.15;48.65;57.20;1024.12;1022.29;-90.10;-75.00;0.03;-0.62;-9.25;0.79;-0.71;-7.90;62.57;-108.23;48.54;0;0;0;0;0;506;16;15.73;13.99;20.23;131.06;79.78;15.90;6.55;3.31;5.82;2.70;3.09;2.26;6.41;0.00;0;-101
236;4962;0.00;36.54;34.47;31.67;32.69;30.81;32.61;44.15;48.65;57.19;1024.12;1022.29;-90.10;-75.00;0.03;-0.62;-9.25;0.79;-0.71;-7.90;62.57;-108.23;48.54;0;0;0;0;0;506;16;15.28;13.99;20.23;131.06;79.78;15.90;6.55;3.31;5.82;2.70;3.09;2.26;6.41;0.00;0;-101
237;4962;0.00;36.54;34.47;31.67;32.69;30.81;32.61;44.15;48.65;57.19;1024.12;1022.29;-90.10;-75.00;0.19;-0.79;-9.15;1.28;-0.21;-7.94;59.70;-105.69;48.54;0;0;0;0;0;506;16;15.28;13.99;20.23;131.06;79.78;15.90;6.55;3.31;5.82;2.70;3.09;2.26;6.41;0.00;0;-103
238;4962;0.00;36.54;34.47;31.67;32.69;30.81;32.61;44.15;48.65;57.19;1024.12;1022.29;-90.10;-75.00;-0.43;-1.14;-9.20;3.82;-3.74;-7.14;60.24;-107.32;47.68;0;0;0;0;0;506;16;15.28;13.99;20.23;131.06;79.78;15.90;6.55;3.31;5.82;2.70;3.09;2.26;6.41;0.00;0;-99
239;4962;0.00;36.54;34.47;31.67;32.69;30.81;32.61;44.15;48.65;57.19;1024.12;1022.29;-90.10;-75.00;-0.43;-1.14;-9.20;3.82;-3.74;-7.14;60.24;-107.32;47.68;0;0;0;0;0;506;16;15.28;17.98;23.12;132.93;85.48;15.90;8.73;4.42;7.41;2.70;3.98;3.39;5.34;0.00;0;-102
240;4962;0.00;36.54;34.47;31.67;32.69;30.81;32.61;44.15;48.65;57.19;1024.12;1022.29;-90.10;-75.00;-0.43;-1.14;-9.20;3.82;-3.74;-7.14;60.24;-107.32;47.68;0;0;0;0;0;506;16;15.28;18.98;23.12;130.13;79.78;18.29;8.73;4.42;8.47;3.60;4.42;2.26;6.41;0.00;0;-103
241;4519;0.00;36.80;34.47;31.72;32.69;30.93;31.61;44.09;49.35;57.19;1025.05;1022.29;-97.79;-74.96;-0.43;-1.14;-9.20;3.82;-3.74;-7.14;60.24;-107.32;47.68;0;0;0;0;0;597;16;15.28;18.98;23.12;130.13;79.78;18.29;8.73;4.42;8.47;3.60;4.42;2.26;6.41;0.00;0;-104
242;4105;0.00;36.84;34.47;31.72;32.69;30.95;31.29;44.08;49.34;57.19;1025.03;1022.35;-97.61;-75.48;-0.43;-1.14;-9.20;3.82;-3.74;-7.14;60.24;-107.32;47.68;0;0;0;0;0;599;16;15.28;18.98;23.12;130.13;79.78;18.29;8.73;4.42;8.47;3.60;4.42;2.26;6.41;0.00;0;-105
244;4105;0.00;36.84;34.57;31.72;32.80;30.95;31.29;44.08;49.34;58.15;1025.03;1022.35;-97.61;-75.48;-0.43;-1.14;-9.20;3.82;-3.74;-7.14;60.24;-107.32;47.68;0;0;0;0;0;599;30;15.55;18.98;23.12;130.13;79.78;18.29;8.73;4.42;8.47;3.60;4.42;2.26;6.41;0.00;0;-107
